surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
bo so phong attp,slang,QL ngành ATTP,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:cum:an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản thực phẩm,variant,QL ngành ATTP,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:cum:an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
cơquanquảnlýngànhantoànthựcphẩm,typo,QL ngành ATTP,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:cum:an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
Cụmcơquanquảnlýngànhantoànthựcphẩm,typo,QL ngành ATTP,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:cum:an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
ĐCSVN,abbrev,Đảng,Đảng Cộng sản Việt Nam,oilgas:ent:ang_cong_san_viet_nam,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Đảng CSVN,variant,Đảng,Đảng Cộng sản Việt Nam,oilgas:ent:ang_cong_san_viet_nam,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Dang Cong san Viet Nam,variant,Đảng,Đảng Cộng sản Việt Nam,oilgas:ent:ang_cong_san_viet_nam,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
BCH,abbrev,Bộ Chính trị,Bộ Chính trị,oilgas:ent:bo_chinh_tri,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Chấp hành Trung ương,variant,Bộ Chính trị,Bộ Chính trị,oilgas:ent:bo_chinh_tri,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Bí thư,official,Bí thư Trung ương,Ban Bí thư Trung ương,gov:party:ban_bí_thư_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
BBT,abbrev,Bí thư Trung ương,Ban Bí thư Trung ương,gov:party:ban_bí_thư_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
ban bi thu,variant,Bí thư Trung ương,Ban Bí thư Trung ương,gov:party:ban_bí_thư_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Tổ chức Trung ương,canonical,Tổ chức Trung ương,Ban Tổ chức Trung ương,gov:party:ban_tổ_chức_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Tổ chức TW,variant,Tổ chức Trung ương,Ban Tổ chức Trung ương,gov:party:ban_tổ_chức_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
ban to chuc trung uong,variant,Tổ chức Trung ương,Ban Tổ chức Trung ương,gov:party:ban_tổ_chức_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Kinh tế Trung ương,canonical,Kinh tế Trung ương,Ban Kinh tế Trung ương,gov:party:ban_kinh_tế_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Kinh tế TW,variant,Kinh tế Trung ương,Ban Kinh tế Trung ương,gov:party:ban_kinh_tế_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
ban kinh te trung uong,variant,Kinh tế Trung ương,Ban Kinh tế Trung ương,gov:party:ban_kinh_tế_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Tuyên giáo Trung ương,canonical,Tuyên giáo Trung ương,Ban Tuyên giáo Trung ương,gov:party:ban_tuyên_giáo_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Tuyên giáo TW,variant,Tuyên giáo Trung ương,Ban Tuyên giáo Trung ương,gov:party:ban_tuyên_giáo_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Nội chính Trung ương,canonical,Nội chính Trung ương,Ban Nội chính Trung ương,gov:party:ban_nội_chính_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Nội chính TW,variant,Nội chính Trung ương,Ban Nội chính Trung ương,gov:party:ban_nội_chính_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Dân vận Trung ương,canonical,Dân vận Trung ương,Ban Dân vận Trung ương,gov:party:ban_dân_vận_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Ban Dân vận TW,variant,Dân vận Trung ương,Ban Dân vận Trung ương,gov:party:ban_dân_vận_trung_ương,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
Trung ương Đảng,canonical,Trung ương Đảng,Trung ương Đảng,gov:party:trung_ương_đảng,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
TW Đảng,variant,Trung ương Đảng,Trung ương Đảng,gov:party:trung_ương_đảng,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
trung uong dang,variant,Trung ương Đảng,Trung ương Đảng,gov:party:trung_ương_đảng,organization,REGULATOR,Đảng,trung_uong,ENERGY,contains,TRUE
QH,abbrev,Quốc hội,Quốc hội nước CHXHCN Việt Nam,oilgas:ent:quoc_hoi_nuoc_chxhcn_viet_nam,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Thường vụ Quốc hội,canonical,Thường vụ Quốc hội,Ủy ban Thường vụ Quốc hội,gov:org:uy_ban_thuong_vu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UBTVQH,abbrev,Thường vụ Quốc hội,Ủy ban Thường vụ Quốc hội,gov:org:uy_ban_thuong_vu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Uy ban Thuong vu Quoc hoi,variant,Thường vụ Quốc hội,Ủy ban Thường vụ Quốc hội,gov:org:uy_ban_thuong_vu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Tổng Thư ký Quốc hội,canonical,Tổng Thư ký Quốc hội,Tổng Thư ký Quốc hội,gov:org:tong_thu_ky_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Tong Thu ky Quoc hoi,variant,Tổng Thư ký Quốc hội,Tổng Thư ký Quốc hội,gov:org:tong_thu_ky_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Kinh tế và Tài chính,official,Kinh tế và Tài chính của Quốc hội,Ủy ban Kinh tế và Tài chính của Quốc hội,gov:org:uy_ban_kinh_te_va_tai_chinh_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB Kinh tế Tài chính,variant,Kinh tế và Tài chính của Quốc hội,Ủy ban Kinh tế và Tài chính của Quốc hội,gov:org:uy_ban_kinh_te_va_tai_chinh_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Uy ban Kinh te va Tai chinh,variant,Kinh tế và Tài chính của Quốc hội,Ủy ban Kinh tế và Tài chính của Quốc hội,gov:org:uy_ban_kinh_te_va_tai_chinh_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Khoa học Công nghệ và Môi trường,official,"Khoa học, Công nghệ và Môi trường của Quốc hội","Ủy ban Khoa học, Công nghệ và Môi trường của Quốc hội",gov:org:uy_ban_khoa_hoc_cong_nghe_va_moi_truong_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB KHCN Môi trường,variant,"Khoa học, Công nghệ và Môi trường của Quốc hội","Ủy ban Khoa học, Công nghệ và Môi trường của Quốc hội",gov:org:uy_ban_khoa_hoc_cong_nghe_va_moi_truong_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Văn hóa và Giáo dục,official,Văn hóa và Giáo dục của Quốc hội,Ủy ban Văn hóa và Giáo dục của Quốc hội,gov:org:uy_ban_van_hoa_va_giao_duc_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB Văn hóa Giáo dục,variant,Văn hóa và Giáo dục của Quốc hội,Ủy ban Văn hóa và Giáo dục của Quốc hội,gov:org:uy_ban_van_hoa_va_giao_duc_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Pháp luật,official,Pháp luật của Quốc hội,Ủy ban Pháp luật của Quốc hội,gov:org:uy_ban_phap_luat_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB Pháp luật Quốc hội,variant,Pháp luật của Quốc hội,Ủy ban Pháp luật của Quốc hội,gov:org:uy_ban_phap_luat_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Quốc phòng An ninh,official,Quốc phòng và An ninh của Quốc hội,Ủy ban Quốc phòng và An ninh của Quốc hội,gov:org:uy_ban_quoc_phong_va_an_ninh_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB Quốc phòng An ninh,variant,Quốc phòng và An ninh của Quốc hội,Ủy ban Quốc phòng và An ninh của Quốc hội,gov:org:uy_ban_quoc_phong_va_an_ninh_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
Ủy ban Đối ngoại,official,Đối ngoại của Quốc hội,Ủy ban Đối ngoại của Quốc hội,gov:org:uy_ban_oi_ngoai_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
UB Đối ngoại Quốc hội,variant,Đối ngoại của Quốc hội,Ủy ban Đối ngoại của Quốc hội,gov:org:uy_ban_oi_ngoai_cua_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
đại biểu Quốc hội,official,Đại biểu Quốc hội,Đại biểu Quốc hội,gov:org:ai_bieu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
ĐBQH,abbrev,Đại biểu Quốc hội,Đại biểu Quốc hội,gov:org:ai_bieu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
dai bieu quoc hoi,variant,Đại biểu Quốc hội,Đại biểu Quốc hội,gov:org:ai_bieu_quoc_hoi,organization,REGULATOR,Lập pháp,trung_uong,ENERGY,contains,TRUE
CP,abbrev,Chính phủ,Chính phủ nước CHXHCN Việt Nam,oilgas:ent:chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thủ tướng,variant,Thủ tướng Chính phủ,Thủ tướng Chính phủ nước CHXHCN Việt Nam,oilgas:ent:thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thu tuong Chinh phu,variant,Thủ tướng Chính phủ,Thủ tướng Chính phủ nước CHXHCN Việt Nam,oilgas:ent:thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
thu tuong,variant,Thủ tướng Chính phủ,Thủ tướng Chính phủ nước CHXHCN Việt Nam,oilgas:ent:thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Phó Thủ tướng Chính phủ,canonical,Phó Thủ tướng Chính phủ,Phó Thủ tướng Chính phủ,gov:org:pho_thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Phó Thủ tướng,variant,Phó Thủ tướng Chính phủ,Phó Thủ tướng Chính phủ,gov:org:pho_thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
pho thu tuong,variant,Phó Thủ tướng Chính phủ,Phó Thủ tướng Chính phủ,gov:org:pho_thu_tuong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Văn phòng Chính phủ,canonical,Văn phòng Chính phủ,Văn phòng Chính phủ,gov:org:van_phong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
VPCP,abbrev,Văn phòng Chính phủ,Văn phòng Chính phủ,gov:org:van_phong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Van phong Chinh phu,variant,Văn phòng Chính phủ,Văn phòng Chính phủ,gov:org:van_phong_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Chủ tịch nước,canonical,Chủ tịch nước,Chủ tịch nước,gov:org:chu_tich_nuoc,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Chu tich nuoc,variant,Chủ tịch nước,Chủ tịch nước,gov:org:chu_tich_nuoc,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thanh tra Chính phủ,canonical,Thanh tra Chính phủ,Thanh tra Chính phủ,gov:org:thanh_tra_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thanh tra CP,variant,Thanh tra Chính phủ,Thanh tra Chính phủ,gov:org:thanh_tra_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
thanh tra chinh phu,variant,Thanh tra Chính phủ,Thanh tra Chính phủ,gov:org:thanh_tra_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Bộ trưởng,canonical,trưởng,Bộ trưởng,gov:org:bo_truong,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Bo truong,variant,trưởng,Bộ trưởng,gov:org:bo_truong,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
bộ trưởng Bộ,variant,trưởng,Bộ trưởng,gov:org:bo_truong,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thứ trưởng,canonical,Thứ trưởng,Thứ trưởng,gov:org:thu_truong,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Thu truong,variant,Thứ trưởng,Thứ trưởng,gov:org:thu_truong,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
cơ quan ngang Bộ,official,Cơ quan ngang Bộ,Cơ quan ngang Bộ,gov:org:co_quan_ngang_bo,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
co quan ngang bo,variant,Cơ quan ngang Bộ,Cơ quan ngang Bộ,gov:org:co_quan_ngang_bo,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
cơ quan thuộc Chính phủ,official,Cơ quan thuộc Chính phủ,Cơ quan thuộc Chính phủ,gov:org:co_quan_thuoc_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
co quan thuoc chinh phu,variant,Cơ quan thuộc Chính phủ,Cơ quan thuộc Chính phủ,gov:org:co_quan_thuoc_chinh_phu,organization,REGULATOR,Hành pháp,trung_uong,ENERGY,contains,TRUE
Bộ Công thương,variant,Bộ Công Thương,Bộ Công Thương,oilgas:ent:bo_cong_thuong,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo ke hoach va dau tu,variant,Bộ Kế hoạch và Đầu tư,Bộ Kế hoạch và Đầu tư,oilgas:ent:bo_ke_hoach_va_au_tu,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Nông nghiệp và Môi trường,canonical,Nông nghiệp và Môi trường,Bộ Nông nghiệp và Môi trường,gov:org:bo_nong_nghiep_va_moi_truong,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BNNMT,abbrev,Nông nghiệp và Môi trường,Bộ Nông nghiệp và Môi trường,gov:org:bo_nong_nghiep_va_moi_truong,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo nong nghiep moi truong,variant,Nông nghiệp và Môi trường,Bộ Nông nghiệp và Môi trường,gov:org:bo_nong_nghiep_va_moi_truong,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Xây dựng,canonical,Xây dựng,Bộ Xây dựng,gov:org:bo_xay_dung,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BXD,abbrev,Xây dựng,Bộ Xây dựng,gov:org:bo_xay_dung,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo xay dung,variant,Xây dựng,Bộ Xây dựng,gov:org:bo_xay_dung,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Giao thông vận tải,canonical,Giao thông vận tải,Bộ Giao thông vận tải,gov:org:bo_giao_thong_van_tai,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BGTVT,abbrev,Giao thông vận tải,Bộ Giao thông vận tải,gov:org:bo_giao_thong_van_tai,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo giao thong van tai,variant,Giao thông vận tải,Bộ Giao thông vận tải,gov:org:bo_giao_thong_van_tai,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Nội vụ,canonical,Nội vụ,Bộ Nội vụ,gov:org:bo_noi_vu,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BNV,abbrev,Nội vụ,Bộ Nội vụ,gov:org:bo_noi_vu,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo noi vu,variant,Nội vụ,Bộ Nội vụ,gov:org:bo_noi_vu,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Y tế,canonical,Y tế,Bộ Y tế,gov:org:bo_y_te,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BYT,abbrev,Y tế,Bộ Y tế,gov:org:bo_y_te,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo y te,variant,Y tế,Bộ Y tế,gov:org:bo_y_te,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Giáo dục và Đào tạo,canonical,Giáo dục và Đào tạo,Bộ Giáo dục và Đào tạo,gov:org:bo_giao_duc_va_ao_tao,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BGDĐT,abbrev,Giáo dục và Đào tạo,Bộ Giáo dục và Đào tạo,gov:org:bo_giao_duc_va_ao_tao,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo giao duc dao tao,variant,Giáo dục và Đào tạo,Bộ Giáo dục và Đào tạo,gov:org:bo_giao_duc_va_ao_tao,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Văn hóa Thể thao và Du lịch,canonical,Văn hóa Thể thao và Du lịch,Bộ Văn hóa Thể thao và Du lịch,gov:org:bo_van_hoa_the_thao_va_du_lich,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BVHTTDL,variant,Văn hóa Thể thao và Du lịch,Bộ Văn hóa Thể thao và Du lịch,gov:org:bo_van_hoa_the_thao_va_du_lich,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo van hoa the thao du lich,variant,Văn hóa Thể thao và Du lịch,Bộ Văn hóa Thể thao và Du lịch,gov:org:bo_van_hoa_the_thao_va_du_lich,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Lao động Thương binh và Xã hội,canonical,Lao động Thương binh và Xã hội,Bộ Lao động Thương binh và Xã hội,gov:org:bo_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BLĐTBXH,variant,Lao động Thương binh và Xã hội,Bộ Lao động Thương binh và Xã hội,gov:org:bo_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo lao dong thuong binh xa hoi,variant,Lao động Thương binh và Xã hội,Bộ Lao động Thương binh và Xã hội,gov:org:bo_lao_ong_thuong_binh_va_xa_hoi,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Tư pháp,canonical,Tư pháp,Bộ Tư pháp,gov:org:bo_tu_phap,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BTP,abbrev,Tư pháp,Bộ Tư pháp,gov:org:bo_tu_phap,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
bo tu phap,variant,Tư pháp,Bộ Tư pháp,gov:org:bo_tu_phap,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BQP,abbrev,Bộ Quốc phòng,Bộ Quốc phòng,oilgas:ent:bo_quoc_phong,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BCA,abbrev,Bộ Công an,Bộ Công an,oilgas:ent:bo_cong_an,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BNG,abbrev,Bộ Ngoại giao,Bộ Ngoại giao,oilgas:ent:bo_ngoai_giao,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
Bộ Khoa học và Công nghệ,canonical,Khoa học và Công nghệ,Bộ Khoa học và Công nghệ,gov:org:bo_khoa_hoc_va_cong_nghe,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
BKHCN,abbrev,Khoa học và Công nghệ,Bộ Khoa học và Công nghệ,gov:org:bo_khoa_hoc_va_cong_nghe,organization,REGULATOR,Bộ,trung_uong,ENERGY,contains,TRUE
